,County,Area,Tract,GEOID,day,night,DevelopedArea,Pop,State,Black,Asian,White,Hispanic,nonUS,Edu,SP,Age,Income,Housing
39807,Bergen County New Jersey,964120.151593577,Census Tract 120.02,34003012002,11.0195145417307,5.22027744495647,964677.658360141,3430,NJ,0.0361516034985423,0.137026239067055,0.7,0.119825072886297,0.15597667638484,0.374288964732651,0.156756756756757,0.073469387755102,42359.0,1298.0
39808,Bergen County New Jersey,3228951.84221213,Census Tract 130.01,34003013001,7.61003039113884,3.65757407407405,1427695.16148131,6355,NJ,0.0885916601101495,0.486860739575138,0.30558615263572,0.118332022029898,0.298819826907947,0.115376964392282,0.0983606557377049,0.0528717545239969,68186.0,2317.0
39809,Bergen County New Jersey,3019378.48668307,Census Tract 130.02,34003013002,7.64026418657438,3.79819323509713,531009.130665977,5614,NJ,0.119878874242964,0.183291770573566,0.562878517990737,0.147844674029213,0.112219451371571,0.202395209580838,0.526360544217687,0.0358033487709298,69909.0,2044.0
39810,Bergen County New Jersey,6250283.02396174,Census Tract 140,34003014000,6.3136672216919,3.61240647106814,4121440.2369064,7538,NJ,0.030910055717697,0.0647386574688246,0.744892544441496,0.138498275404617,0.0307773945343592,0.293907484016548,0.174233825198638,0.105465640753516,37572.0,2196.0
39811,Bergen County New Jersey,2853800.68416408,Census Tract 151,34003015100,6.11254739246423,4.11090410239398,2856670.87266774,2606,NJ,0.0752110514198005,0.080199539524175,0.756331542594014,0.0683039140445127,0.0303146584804298,0.117541766109785,0.0616966580976864,0.0729086722947045,65635.0,2820.0
39812,Bergen County New Jersey,2041561.20385831,Census Tract 152,34003015200,6.50785804839176,4.58957435042983,2043640.18811275,5918,NJ,0.365495099695843,0.0951334910442717,0.226934775261913,0.308719161879013,0.127407908077053,0.36941938468656,0.190287413280476,0.0613382899628253,31269.0,1622.0
39813,Bergen County New Jersey,1593315.04634344,Census Tract 153,34003015300,6.96635761225537,4.94315957196538,1594517.39611673,6132,NJ,0.755055446836269,0.0169602087410307,0.0215264187866928,0.202707110241357,0.100293542074364,0.476687712481787,0.532097004279601,0.0644161774298761,25857.0,1408.0
39814,Bergen County New Jersey,2562138.19976613,Census Tract 154,34003015400,7.13197625510124,4.87401644914146,2564297.79641353,6726,NJ,0.242491822777282,0.230746357418971,0.234760630389533,0.305530776092774,0.274903360095153,0.379447425959054,0.584362139917695,0.0554564377044306,31648.0,1878.0
39815,Bergen County New Jersey,3727022.09818734,Census Tract 155,34003015500,7.40730445988016,4.49763550776021,3383884.47843903,6053,NJ,0.178754336692549,0.0911944490335371,0.613249628283496,0.076656203535437,0.0817776309268131,0.251999086132054,0.105527638190955,0.0910292416983314,58984.0,1887.0
39816,Bergen County New Jersey,8722325.12443914,Census Tract 160,34003016000,3.97707924625577,3.15701328864584,4701516.11179343,5346,NJ,0.0168350168350168,0.392255892255892,0.511036288814067,0.0555555555555556,0.125888514777404,0.262324393358876,0.0781627719580983,0.118967452300786,55856.0,2808.0
39817,Bergen County New Jersey,2684543.83064596,Census Tract 171,34003017100,8.35732448979591,4.39173025773692,2573826.58249655,7120,NJ,0.0257022471910112,0.147893258426966,0.747752808988764,0.0862359550561798,0.124016853932584,0.134533488192025,0.177848101265823,0.0873595505617978,45474.0,2198.0
39818,Bergen County New Jersey,3227056.66452524,Census Tract 172,34003017200,9.91965036646816,4.92847711100933,3230169.8781767,6191,NJ,0.040219673719916,0.116459376514295,0.72153125504765,0.130996607979325,0.0793086738814408,0.358141535814154,0.171758876961189,0.0907769342594088,41449.0,1584.0
39819,Bergen County New Jersey,2197531.31667026,Census Tract 173,34003017300,11.6164205656628,5.15591980201131,2199674.91895106,6310,NJ,0.0465927099841521,0.0938193343898574,0.71838351822504,0.149920760697306,0.0855784469096672,0.323759791122715,0.250670241286863,0.0549920760697306,45351.0,2185.0
39820,Bergen County New Jersey,2462789.22747623,Census Tract 174,34003017400,9.60428859687631,4.74544891038077,2090211.48539177,5498,NJ,0.0269188795925791,0.147871953437614,0.748817751909785,0.0756638777737359,0.0461986176791561,0.229918356597314,0.191640378548896,0.0963986904328847,50854.0,2325.0
39821,Bergen County New Jersey,2868590.61721777,Census Tract 175,34003017500,10.3674667278332,5.00130136009539,2871437.87401578,7843,NJ,0.0212928726252709,0.141144970036976,0.638021165370394,0.21012367716435,0.0997067448680352,0.319646017699115,0.18962632459565,0.0687237026647966,42430.0,1931.0
39822,Bergen County New Jersey,571872.363148631,Census Tract 181,34003018100,8.5557282056598,3.85532536021561,572065.063549326,6480,NJ,0.007716049382716,0.0214506172839506,0.422067901234568,0.538734567901235,0.324228395061728,0.64524817237399,0.471747700394218,0.106635802469136,19238.0,1187.0
39823,Bergen County New Jersey,1609518.08026615,Census Tract 182,34003018200,6.06679409665139,4.0969014450117,1370577.59835708,7646,NJ,0.0409364373528642,0.0686633533873921,0.379544860057546,0.449646874182579,0.164399686110385,0.54872174879585,0.482905982905983,0.0614700496991891,31467.0,1490.0
39824,Bergen County New Jersey,1466390.13321566,Census Tract 191.02,34003019102,5.8893573076401,3.39144569593341,655052.421103324,3167,NJ,0.0198926428796969,0.371960846226713,0.568992737606568,0.0391537732870224,0.193874329017998,0.292130201895344,0.288107202680067,0.0634670034733186,43962.0,1435.0
39825,Bergen County New Jersey,798187.817275291,Census Tract 191.03,34003019103,5.51477785199203,3.89518024787563,798469.811106005,3932,NJ,0.0607833163784334,0.462868769074262,0.34969481180061,0.0984231943031536,0.200915564598169,0.240940254652302,0.333333333333333,0.060528992878942,39375.0,1334.0
39826,Bergen County New Jersey,579785.320182937,Census Tract 191.04,34003019104,5.56689159047182,3.44809512863735,580065.920065487,4121,NJ,0.05168648386314,0.47415675806843,0.332443581654938,0.141470516864839,0.196311574860471,0.297372060857538,0.37363834422658,0.082018927444795,34935.0,1500.0
39827,Bergen County New Jersey,1058744.72999538,Census Tract 192.02,34003019202,6.71338073672573,3.8779288949114,831035.005141314,1541,NJ,0.0350421804023361,0.408176508760545,0.252433484750162,0.27060350421804,0.27060350421804,0.315884476534296,0.117263843648208,0.0902011680726801,35417.0,1365.0
39828,Bergen County New Jersey,278371.36803444,Census Tract 192.03,34003019203,6.1983985538069,4.09498688501348,278660.424115349,2979,NJ,0.0,0.291708627056059,0.638469284994965,0.0600872776099362,0.084927828130245,0.340451248992748,0.136627906976744,0.214501510574018,33644.0,1171.0
39829,Bergen County New Jersey,442736.863227762,Census Tract 192.04,34003019204,6.81647445328698,4.56777681178806,443103.016892616,3602,NJ,0.0413659078289839,0.383120488617435,0.413103831204886,0.142143253747918,0.240977234869517,0.294337063411326,0.234126984126984,0.173514714047751,32169.0,1265.0
39830,Bergen County New Jersey,881476.862861332,Census Tract 193.03,34003019303,8.02865110431649,4.78446128172389,882024.502441406,5271,NJ,0.015177385695314,0.539556061468412,0.268260292164675,0.132043255549232,0.34756213242269,0.261733300223491,0.166482910694598,0.0470498956554733,36277.0,1795.0
39831,Bergen County New Jersey,566071.649148192,Census Tract 193.04,34003019304,8.46558458036835,4.34520144411887,566490.989045267,2779,NJ,0.0,0.394026628283555,0.353364519611371,0.250809643756747,0.149694134580784,0.412403100775194,0.139194139194139,0.0633321338611011,29476.0,1649.0
39832,Bergen County New Jersey,839278.34774304,Census Tract 193.05,34003019305,8.09424695985651,4.17803470031547,798590.907012102,6472,NJ,0.0046353522867737,0.290791100123609,0.574783683559951,0.126390605686032,0.121446229913473,0.233773377337734,0.32387706855792,0.217088998763906,58338.0,1558.0
39833,Bergen County New Jersey,581604.544421195,Census Tract 193.06,34003019306,7.09568166303318,3.92949626742419,448693.521804151,2184,NJ,0.081959706959707,0.347985347985348,0.520604395604396,0.112637362637363,0.202838827838828,0.242784380305603,0.0642570281124498,0.10989010989011,50056.0,2185.0
39834,Bergen County New Jersey,9979322.96314462,Census Tract 201,34003020100,4.83951699708978,2.98663074534403,6313881.89746094,3968,NJ,0.0161290322580645,0.0617439516129032,0.822328629032258,0.078125,0.0317540322580645,0.208540925266904,0.0235955056179775,0.0982862903225806,60970.0,2487.0
39835,Bergen County New Jersey,15488818.7271359,Census Tract 202,34003020200,3.79008709967832,2.79431408816353,10542994.6156001,6758,NJ,0.0048831015093222,0.110979579757325,0.801272565847884,0.0719147676827464,0.0571174903817698,0.171073446327684,0.113379903277808,0.0738384137318733,51222.0,3401.0
39836,Bergen County New Jersey,1059842.7106974,Census Tract 211,34003021100,10.3651938449799,5.3110123119015,1060894.47837776,6731,NJ,0.0271876392809389,0.0265933739414649,0.742831674342594,0.199078888723815,0.201010251077106,0.641360136869119,0.244218316373728,0.0613578963006983,27201.0,1263.0
39837,Bergen County New Jersey,1209620.59048667,Census Tract 212,34003021200,10.4436545062363,5.36719867273972,1209552.41514629,5821,NJ,0.0580656244631507,0.0142587184332589,0.652465212162859,0.280879573956365,0.263872186909466,0.555305867665418,0.333832335329341,0.0376224016492012,26785.0,1223.0
39838,Bergen County New Jersey,807686.63471449,Census Tract 213,34003021300,10.7288934391185,5.30868263217043,808329.189870557,4196,NJ,0.0431363203050524,0.0407530981887512,0.686844613918017,0.23093422306959,0.185891325071497,0.614558872861456,0.185990338164251,0.0622020972354623,26689.0,1229.0
39839,Bergen County New Jersey,1008048.03154185,Census Tract 214,34003021400,11.2654498076866,5.25443832760799,1008873.43293122,4755,NJ,0.0407991587802313,0.0473186119873817,0.580231335436383,0.324921135646688,0.15856992639327,0.502051120227201,0.27336860670194,0.0624605678233438,26074.0,1414.0
39840,Bergen County New Jersey,951657.128997515,Census Tract 215,34003021500,11.8984618843961,5.85986723691031,952489.583526731,5024,NJ,0.144904458598726,0.004578025477707,0.384156050955414,0.487460191082803,0.208797770700637,0.628919330289193,0.533657745336578,0.0573248407643312,23599.0,1268.0
39841,Bergen County New Jersey,559243.38583593,Census Tract 216,34003021600,11.9673672738183,5.50213138480002,559512.248696002,4469,NJ,0.0928619377936899,0.0223763705526964,0.347952562094428,0.582456925486686,0.339225777578877,0.623405030987969,0.568477429227238,0.0255090624300738,21213.0,1214.0
39842,Bergen County New Jersey,2146188.8570084,Census Tract 221,34003022100,6.96482087935293,4.45706910283598,2148138.94865962,4114,NJ,0.0498298492950899,0.141468157510938,0.797520661157025,0.0077783179387457,0.0736509479824988,0.155858930602958,0.0998263888888889,0.0709771511910549,52805.0,3212.0
39843,Bergen County New Jersey,4949704.04188964,Census Tract 222,34003022200,7.83923232235288,4.53549858982956,4587961.80399433,7670,NJ,0.002477183833116,0.0924380704041721,0.829986962190352,0.0674054758800521,0.0325945241199478,0.141020408163265,0.0834437086092715,0.0641460234680574,64808.0,3023.0
39844,Bergen County New Jersey,2829841.86860163,Census Tract 231,34003023100,9.93518392631788,5.34089603073339,2831657.7291188,2870,NJ,0.281881533101045,0.0400696864111498,0.187456445993031,0.46411149825784,0.282926829268293,0.545317220543807,0.548117154811716,0.0306620209059233,23266.0,1337.0
39845,Bergen County New Jersey,1310155.40593524,Census Tract 232,34003023200,10.0221433890732,5.1291611566207,1312173.85560279,7163,NJ,0.222951277397738,0.0586346502861929,0.490576574061148,0.226162222532458,0.182465447438224,0.412154265679782,0.417702999268471,0.036576853273768,36780.0,1475.0
39846,Bergen County New Jersey,1047713.42227198,Census Tract 233.01,34003023301,10.197606278829,5.14222305375129,1048502.57904795,3051,NJ,0.264503441494592,0.0842346771550311,0.308751229105211,0.320878400524418,0.113077679449361,0.368840919755983,0.20578231292517,0.0432645034414946,36824.0,2232.0
39847,Bergen County New Jersey,577432.774636604,Census Tract 233.02,34003023302,9.96838933312829,5.30876569788303,577759.361226639,5097,NJ,0.220914263292133,0.156758877771238,0.453600156955072,0.195212870315872,0.114577202275849,0.24199124222171,0.427767354596623,0.096919756719639,43611.0,1653.0
39848,Bergen County New Jersey,422474.993182226,Census Tract 234.01,34003023401,10.5456008876431,5.28008934828311,422647.089290365,3973,NJ,0.218223005285678,0.294236093632016,0.288195318399195,0.177196073496099,0.334507928517493,0.269720978298312,0.220338983050847,0.0775232821545432,43125.0,1390.0
39849,Bergen County New Jersey,1531270.67498473,Census Tract 234.02,34003023402,11.4512158062251,5.3486268048012,1532548.81965188,5964,NJ,0.21411804158283,0.212441314553991,0.3200871898055,0.263246143527834,0.210764587525151,0.431980319803198,0.488259109311741,0.0829979879275654,28714.0,1238.0
39850,Bergen County New Jersey,650254.721794617,Census Tract 235.01,34003023501,10.4967867285636,5.3782655197524,650747.559173943,3344,NJ,0.514354066985646,0.0260167464114833,0.0977870813397129,0.357954545454545,0.152811004784689,0.59379042690815,0.652110625909753,0.0636961722488038,26515.0,1176.0
39851,Bergen County New Jersey,596733.272532598,Census Tract 235.02,34003023502,11.0509854098469,5.50812493800217,597186.384953278,4333,NJ,0.201707823678745,0.0265405031156243,0.311562427879068,0.464343411031618,0.196168936072006,0.479692307692308,0.499108734402852,0.0593122547888299,26303.0,1439.0
39852,Bergen County New Jersey,1088100.84229437,Census Tract 236.01,34003023601,13.8096509698305,5.67107307054054,1089081.78152765,3123,NJ,0.192763368555876,0.0227345501120717,0.360870957412744,0.417547230227346,0.225104066602626,0.569060773480663,0.523642732049037,0.0089657380723663,30717.0,1164.0
39853,Bergen County New Jersey,1195127.23404193,Census Tract 236.02,34003023602,12.4164167347511,5.80522240928258,1196516.97267731,4985,NJ,0.171915747241725,0.0567703109327984,0.151253761283852,0.637713139418255,0.353059177532598,0.675757575757576,0.760772659732541,0.0409227683049147,23125.0,1313.0
39854,Bergen County New Jersey,10757428.588338,Census Tract 241,34003024100,3.6334204326094,2.69528529885172,6911611.61782131,5835,NJ,0.0323907455012853,0.194515852613539,0.728020565552699,0.0315338474721508,0.0726649528706084,0.25975,0.0546875,0.0815766923736075,42672.0,2915.0
39855,Bergen County New Jersey,5358415.51289039,Census Tract 242,34003024200,3.03351171234124,2.92630788343455,3851297.0132238,4736,NJ,0.0130912162162162,0.165329391891892,0.777238175675676,0.0405405405405405,0.0542652027027027,0.193579148124603,0.0962850644427597,0.0644003378378378,51215.0,2946.0
39856,Bergen County New Jersey,2284832.94023083,Census Tract 251,34003025100,10.9853640725338,5.49427299933927,2287000.48829657,6104,NJ,0.0365334207077326,0.0674967234600262,0.750982961992136,0.139252948885976,0.0820773263433814,0.376298916648242,0.166131621187801,0.055045871559633,40309.0,1511.0
39857,Bergen County New Jersey,1630966.72263132,Census Tract 252,34003025200,11.4836412862631,5.65561751671355,1632429.40887714,5885,NJ,0.0035683942225998,0.0846219201359388,0.81053525913339,0.104502973661852,0.0628717077315208,0.421829622458858,0.106201550387597,0.0803738317757009,41765.0,1770.0
39858,Bergen County New Jersey,3195427.83586315,Census Tract 261,34003026100,5.22999144323578,3.59836198424507,3198878.09378447,4715,NJ,0.0002120890774125,0.0521739130434783,0.838176033934252,0.106468716861082,0.0458112407211029,0.298206983328091,0.203112840466926,0.0680805938494168,50580.0,2350.0
39859,Bergen County New Jersey,4555830.67820186,Census Tract 262,34003026200,4.77673019705539,3.56935457729154,4426593.70334904,5666,NJ,0.0287680903635722,0.0868337451464878,0.800564772326156,0.0933639251676668,0.0337098482174373,0.20296902994625,0.169574319609211,0.07659724673491,50173.0,2575.0
39860,Bergen County New Jersey,4486101.61857358,Census Tract 270,34003027000,5.08671885665025,3.90000562404789,3338485.51486098,4125,NJ,0.0019393939393939,0.0358787878787879,0.835151515151515,0.096969696969697,0.0380606060606061,0.111860795454545,0.0529567519858782,0.0945454545454545,61647.0,2873.0
39861,Bergen County New Jersey,2735941.55323833,Census Tract 280.01,34003028001,6.55102601706942,4.94768955999353,1398927.58670726,5317,NJ,0.038743652435584,0.477148768102313,0.29433891292082,0.181493323302614,0.26857250329133,0.253807106598985,0.212586339217191,0.0464547677261614,44739.0,1710.0
39862,Bergen County New Jersey,1503478.21601229,Census Tract 280.02,34003028002,5.43579719383553,4.82032087393676,1498993.82285539,3734,NJ,0.0321371183717193,0.291912158543117,0.506695232994108,0.117836100696304,0.196036422067488,0.190566037735849,0.156944444444444,0.145152651312266,41699.0,1956.0
39863,Bergen County New Jersey,1148367.96503705,Census Tract 291,34003029100,13.6036079235325,5.41432717020381,1149124.83469861,4879,NJ,0.0871080139372822,0.386349661815946,0.372002459520394,0.149620823939332,0.232014757122361,0.385060799073538,0.226371061843641,0.037917606066817,31956.0,1422.0
39864,Bergen County New Jersey,3255396.74728156,Census Tract 292,34003029200,11.1401493386049,5.35331650558893,2023848.33855124,5894,NJ,0.0173057346454021,0.215982354937224,0.495249406175772,0.284526637258229,0.22039362063115,0.475063790303874,0.255222524977293,0.0631150322361724,41769.0,1401.0
39865,Bergen County New Jersey,2174200.88445508,Census Tract 301,34003030100,11.6000023021511,5.26002953104162,2176535.02531786,5055,NJ,0.138278931750742,0.0793273986152324,0.464094955489614,0.366172106824926,0.0836795252225519,0.515802027429934,0.611214953271028,0.0722057368941642,26495.0,1238.0
39866,Bergen County New Jersey,1442905.47502116,Census Tract 302,34003030200,11.651373032075,5.33873768978251,1443768.05625383,7603,NJ,0.0789162172826516,0.0431408654478495,0.455872681836117,0.418519005655662,0.17677232671314,0.51378640776699,0.602325581395349,0.0393265816125214,26854.0,1336.0
39867,Bergen County New Jersey,1075281.97496829,Census Tract 303,34003030300,11.6734301787549,5.52537580710251,1076617.78726639,3939,NJ,0.1000253871541,0.0423965473470424,0.475247524752475,0.435897435897436,0.150799695354151,0.494356659142212,0.398843930635838,0.0594059405940594,26377.0,1373.0
39868,Bergen County New Jersey,1195786.17869865,Census Tract 304,34003030400,12.0666565614652,5.77339365488311,1195898.11975911,7831,NJ,0.0685736176733495,0.101136508747286,0.463031541310177,0.340314136125654,0.087600561869493,0.461794019933555,0.28485254691689,0.0766185672327927,30776.0,1214.0
39869,Bergen County New Jersey,8817925.10477585,Census Tract 311,34003031100,9.63385012312713,4.20304386018851,3375840.82886795,5260,NJ,0.0112167300380228,0.142015209125475,0.506273764258555,0.338022813688213,0.116730038022814,0.359519639729797,0.204491725768322,0.0937262357414449,42474.0,1711.0
39870,Bergen County New Jersey,1131817.54359525,Census Tract 312,34003031200,8.99574112120183,4.29395055266211,1132876.30414752,4851,NJ,0.0107194392908679,0.056895485466914,0.750979179550608,0.179344465058751,0.109255823541538,0.45165863339949,0.157718120805369,0.0721500721500721,37944.0,1373.0
39871,Bergen County New Jersey,1470784.24497327,Census Tract 313,34003031300,8.73504337724775,3.84080216013322,1472009.14698415,5197,NJ,0.0167404271695209,0.0559938426015009,0.776024629593997,0.144506446026554,0.0952472580334809,0.509168216848259,0.159045725646123,0.0962093515489706,35518.0,1458.0
39872,Bergen County New Jersey,1235399.21426813,Census Tract 314,34003031400,9.15345365151697,4.76830950953351,1236470.02325176,5899,NJ,0.0057636887608069,0.0410239023563316,0.725038142057976,0.191388370910324,0.127140193253094,0.55785536159601,0.348464619492657,0.0837430072893711,38454.0,1431.0
39873,Bergen County New Jersey,15636676.0158969,Census Tract 321.02,34003032102,3.17375586888925,2.44586533021891,10062646.2063572,5995,NJ,0.0482068390325271,0.0715596330275229,0.825688073394495,0.0245204336947456,0.0113427856547123,0.221904761904762,0.133169934640523,0.0880733944954128,51122.0,2592.0
39874,Bergen County New Jersey,4732235.2244875,Census Tract 321.03,34003032103,6.7632525277118,2.65451007306785,3517822.3372932,4777,NJ,0.0276324052752774,0.0965040820598702,0.828972158258321,0.0468913544065313,0.0678249947665899,0.149973219068024,0.253179190751445,0.0644756123089805,51272.0,1884.0
39875,Bergen County New Jersey,37822131.1607719,Census Tract 321.04,34003032104,5.09558662854338,2.47931567197422,2850456.17987324,5199,NJ,0.0873244854779765,0.0550105789574918,0.684554722061935,0.143104443162147,0.0711675322177342,0.400142653352354,0.24483306836248,0.0186574341219465,6527.0,1693.0
39876,Bergen County New Jersey,5630805.54546,Census Tract 322.01,34003032201,7.91446852632638,3.12556402951363,4903024.2841682,5561,NJ,0.0445962956302823,0.158964215069232,0.748786189534256,0.0465743571300126,0.123359108074087,0.176872536136662,0.128976784178848,0.066534795900018,51402.0,2220.0
39877,Bergen County New Jersey,3945589.56651627,Census Tract 322.02,34003032202,7.74694280444514,2.92874730056631,3185694.53356694,4710,NJ,0.00828025477707,0.0970276008492569,0.817622080679406,0.0515923566878981,0.0409766454352442,0.207250927776192,0.103166496424923,0.0764331210191083,45560.0,1808.0
39878,Bergen County New Jersey,1239287.67887065,Census Tract 331,34003033100,10.0996473402265,5.14346480964093,1239902.85041552,3567,NJ,0.0538267451640034,0.0939164564059434,0.706195682646482,0.162040930754135,0.0434538828146902,0.35586783137106,0.0765696784073507,0.0852256798430053,44129.0,2187.0
39879,Bergen County New Jersey,1220391.33670929,Census Tract 332,34003033200,10.0252359939224,5.12393350143859,1221342.03233188,2628,NJ,0.0361491628614916,0.0631659056316591,0.689878234398782,0.201674277016743,0.0323439878234399,0.377012770682954,0.136936936936937,0.0837138508371385,39318.0,1549.0
39880,Bergen County New Jersey,875346.064470744,Census Tract 333,34003033300,9.99566993408824,5.20064661145851,876152.876164216,3456,NJ,0.080150462962963,0.138310185185185,0.588252314814815,0.179398148148148,0.119212962962963,0.371499176276771,0.384408602150538,0.0787037037037037,31769.0,1351.0
39881,Bergen County New Jersey,4060123.95371248,Census Tract 340,34003034000,6.32143440779247,3.8804068145276,4064451.11506779,7229,NJ,0.0073315811315534,0.0266980218564117,0.818647115783649,0.125190206114262,0.0482777700926823,0.291326332166472,0.103486441615938,0.0723474892792917,40848.0,1811.0
39882,Bergen County New Jersey,10301049.1645417,Census Tract 351,34003035100,5.55588834548636,3.00250210100636,10218627.2220914,8000,NJ,0.006125,0.133,0.7375,0.1145,0.062,0.274113610369806,0.22227626459144,0.08575,43806.0,2456.0
39883,Bergen County New Jersey,9294408.83305178,Census Tract 352,34003035200,4.21649500763765,3.01126534263186,7688153.80577512,5785,NJ,0.0124459809853068,0.072428694900605,0.870700086430424,0.0411408815903198,0.0293863439930856,0.12503144654088,0.0413507925568573,0.0807260155574762,60224.0,3161.0
39884,Bergen County New Jersey,4373770.78833392,Census Tract 361,34003036100,11.9978411619634,5.64600489761833,4180992.74300896,2638,NJ,0.0947687642153146,0.0398028809704321,0.526156178923427,0.339651250947688,0.261561789234268,0.635958395245171,0.436758893280632,0.0750568612585292,29799.0,1476.0
39885,Bergen County New Jersey,4648530.12040119,Census Tract 362,34003036200,10.4702809756281,5.16347642150458,3424170.76443398,2741,NJ,0.0156877052170741,0.0788033564392557,0.641736592484495,0.269974461875228,0.155417730755199,0.652300242130751,0.397826086956522,0.0824516599781102,31176.0,1029.0
39886,Bergen County New Jersey,2188551.49976558,Census Tract 371,34003037100,5.81245170703731,4.16501397791423,2192951.83304802,5648,NJ,0.0217776203966006,0.154036827195467,0.670856940509915,0.152797450424929,0.0766643059490085,0.358751696065129,0.241281138790036,0.0874645892351275,38298.0,1732.0
39887,Bergen County New Jersey,1554301.96977539,Census Tract 372.01,34003037201,7.58714367033133,4.52367368163659,1553376.8547392,4158,NJ,0.0269360269360269,0.180615680615681,0.648148148148148,0.134680134680135,0.102212602212602,0.345378735232801,0.13971397139714,0.0591630591630592,40733.0,2569.0
39888,Bergen County New Jersey,2212488.42825505,Census Tract 372.02,34003037202,7.80358628988599,4.65249011662662,1749715.70412454,6718,NJ,0.117296814528133,0.193063411729681,0.524709735040191,0.149151533194403,0.129651682048229,0.383708910481704,0.312816188870152,0.108663292646621,40782.0,1244.0
39889,Bergen County New Jersey,4701354.74258039,Census Tract 381,34003038100,8.85435749601172,4.03122040527114,2497728.37895795,5496,NJ,0.0405749636098981,0.0118267831149927,0.714883551673945,0.237081513828239,0.0782387190684134,0.475810473815461,0.292812777284827,0.11353711790393,35417.0,1301.0
39890,Bergen County New Jersey,625437.987770869,Census Tract 382,34003038200,8.70220109253381,4.49180015472299,626285.614282705,4233,NJ,0.0314197968343964,0.170092133238838,0.583746751712733,0.221356012284432,0.149066855657926,0.367656348704991,0.301492537313433,0.0746515473659343,34353.0,1275.0
39891,Bergen County New Jersey,1474721.03659338,Census Tract 383,34003038300,9.38592094682883,3.93811977753209,1475398.51082453,5858,NJ,0.0133151246159099,0.0745988391942643,0.682997610105838,0.235404574940253,0.0829634687606692,0.452933832709114,0.261171032357473,0.0611130078525094,37261.0,1652.0
39892,Bergen County New Jersey,11927780.2058522,Census Tract 391,34003039100,3.24513485067672,2.40717490049694,3942942.63930951,4240,NJ,0.0,0.0533018867924528,0.847405660377359,0.0910377358490566,0.0110849056603774,0.256254467476769,0.216358839050132,0.0455188679245283,42750.0,2270.0
39893,Bergen County New Jersey,4797323.96569545,Census Tract 392,34003039200,4.48600210611221,2.57616330883673,4121815.014501,5781,NJ,0.0079571008476042,0.0394395433316035,0.880989448192354,0.0717868880816468,0.0269849507005708,0.264238070805541,0.09375,0.0451478982874935,47544.0,2657.0
39894,Bergen County New Jersey,5851027.9897962,Census Tract 393,34003039300,4.48230459750428,2.91821058242285,3452493.30601256,2893,NJ,0.0200483926719668,0.0435534047701348,0.886968544763222,0.0407881092291739,0.0165917732457656,0.259131293188549,0.213740458015267,0.132042862080885,50771.0,2319.0
39895,Bergen County New Jersey,3833242.88158436,Census Tract 400.01,34003040001,5.07028058670403,4.07707193368886,2807223.94369639,3482,NJ,0.0037334865020103,0.0617461229178633,0.868179207352097,0.0614589316484779,0.0290063182079265,0.178360101437025,0.0126050420168067,0.0939115450890293,63378.0,3122.0
39896,Bergen County New Jersey,2792198.32556467,Census Tract 400.02,34003040002,6.7276889137558,4.28221207263262,2796406.63312845,4598,NJ,0.0128316659417138,0.108742931709439,0.819051761635494,0.0217485863418878,0.0532840365376251,0.190956408588159,0.0676246830092984,0.0582862113962592,42500.0,2503.0
39897,Bergen County New Jersey,1274493.07220446,Census Tract 411,34003041100,7.45710946766051,5.41341475556019,1141015.56408739,5723,NJ,0.0325004368338284,0.529267866503582,0.13471955268216,0.305783679888171,0.431766556002097,0.450636942675159,0.26583850931677,0.0524200594094007,26266.0,1461.0
39898,Bergen County New Jersey,539994.425910764,Census Tract 412,34003041200,6.7737397604681,5.11744583104774,540253.68582261,4636,NJ,0.0053925798101811,0.580457290767903,0.212036238136324,0.124029335634167,0.30565142364107,0.385491939966648,0.113149847094801,0.0632010353753236,36350.0,1691.0
39899,Bergen County New Jersey,742192.573290416,Census Tract 413.01,34003041301,7.96930564423871,5.26436397557667,742673.368051088,5336,NJ,0.0657796101949026,0.508058470764618,0.180659670164918,0.247188905547226,0.393365817091454,0.495789995047053,0.146572104018913,0.0243628185907046,30189.0,1374.0
39900,Bergen County New Jersey,747452.613625386,Census Tract 413.02,34003041302,8.51027043539141,4.87955803677577,747858.555740656,4371,NJ,0.0210478151452757,0.576298329901624,0.268359643102265,0.127659574468085,0.279569892473118,0.454242424242424,0.112648221343874,0.0645161290322581,31118.0,1520.0
39901,Bergen County New Jersey,4510198.95925666,Census Tract 421,34003042100,7.4960642321508,4.43047921200521,4514910.42563955,6871,NJ,0.0163003929559016,0.215106971328773,0.693494396739921,0.0746616213069422,0.0758259350895066,0.320717908700741,0.0562218890554723,0.139426575462087,40282.0,1879.0
39902,Bergen County New Jersey,3351368.5402417,Census Tract 423.01,34003042301,6.96490884092065,3.88649611980049,2791653.24104052,4827,NJ,0.0246529935777916,0.280298321939093,0.61135280712658,0.0828672053035011,0.0948829500725088,0.270814547640517,0.198907103825137,0.0981976382846488,35189.0,2150.0
39903,Bergen County New Jersey,5868582.4509686,Census Tract 423.02,34003042302,8.42040937036237,4.19981356923526,5867525.87095014,5740,NJ,0.0395470383275261,0.228222996515679,0.653484320557491,0.0644599303135888,0.0505226480836237,0.370052024428862,0.0487804878048781,0.166898954703833,30423.0,2028.0
